,y,cov1,cov2
197,4.619632815208735,-0.2119999999999993,1
198,2.4637460892222256,-0.2079999999999993,1
199,11.07879519944367,-0.2039999999999993,0
200,12.227787008146487,-0.1999999999999993,1
201,0.0,-0.19599999999999929,0
202,0.0,-0.19199999999999928,0
203,0.0,-0.18799999999999928,0
204,2.5636288311097513,-0.18399999999999928,0
205,0.0,-0.17999999999999927,0
206,11.791167571397732,-0.17599999999999927,0
207,0.0,-0.17199999999999926,1
208,0.0,-0.16799999999999926,1
209,21.20132795193408,-0.16399999999999926,0
210,0.0,-0.15999999999999925,1
211,0.0,-0.15599999999999925,0
212,0.0,-0.15199999999999925,1
213,0.4707068646197283,-0.14799999999999924,1
214,12.61410217532865,-0.14399999999999924,0
215,0.0,-0.13999999999999924,1
216,0.0,-0.13599999999999923,0
217,0.708351441116883,-0.13199999999999923,0
218,0.779729381044744,-0.12799999999999923,0
219,0.0,-0.12399999999999922,1
220,26.84677295219704,-0.11999999999999922,0
221,12.649399630686665,-0.11599999999999921,0
222,0.0,-0.11199999999999921,1
223,0.0,-0.10799999999999921,1
224,28.130038197722897,-0.1039999999999992,0
225,3.718397314675073,-0.0999999999999992,1
226,0.0,-0.0959999999999992,1
227,1.771593958724776,-0.0919999999999992,0
228,0.0,-0.08799999999999919,1
229,0.0,-0.08399999999999919,1
230,0.0,-0.07999999999999918,1
231,0.0,-0.07599999999999918,0
232,0.0,-0.07199999999999918,1
233,0.0,-0.06799999999999917,1
234,0.0,-0.06399999999999917,1
235,7.04052150746312,-0.059999999999999165,0
236,0.0,-0.05599999999999916,0
237,17.64797932550012,-0.05199999999999916,0
238,0.0,-0.047999999999999154,1
239,0.2726288947195383,-0.04399999999999915,1
240,25.34777119086576,-0.03999999999999915,0
241,0.0,-0.035999999999999144,1
242,3.367918074775262,-0.03199999999999914,1
243,0.8870352538909131,-0.027999999999999137,0
244,0.0,-0.023999999999999133,0
245,0.0,-0.01999999999999913,1
246,12.898561386027632,-0.015999999999999126,0
247,0.0,-0.011999999999999122,1
248,19.331159179042718,-0.007999999999999119,0
249,0.0,-0.003999999999999115,1
250,2.405568766885495,8.881784197001252e-16,1
251,0.0,0.004000000000000892,1
252,1.037357306341261,0.008000000000000895,0
253,3.6198963921371847,0.012000000000000899,0
254,5.369507516552614,0.016000000000000902,0
255,12.57099461423013,0.020000000000000906,0
256,0.0,0.02400000000000091,1
257,21.080980098985304,0.028000000000000913,0
258,0.0,0.03200000000000092,0
259,0.0,0.03600000000000092,0
260,5.888084670921691,0.040000000000000924,0
261,1.5685074280368034,0.04400000000000093,0
262,14.253903461187722,0.04800000000000093,0
263,14.210759681155011,0.052000000000000934,0
264,16.025766789034066,0.05600000000000094,0
265,0.0,0.06000000000000094,1
266,1.5335765329225968,0.06400000000000095,1
267,0.0,0.06800000000000095,1
268,1.0980964913892608,0.07200000000000095,1
269,0.0,0.07600000000000096,1
270,0.0,0.08000000000000096,1
271,0.0,0.08400000000000096,1
272,8.771596545606657,0.08800000000000097,1
273,0.0,0.09200000000000097,0
274,0.0,0.09600000000000097,1
275,1.2940686414307287,0.10000000000000098,0
276,4.190156800876761,0.10400000000000098,1
277,0.0,0.10800000000000098,1
278,0.0,0.11200000000000099,0
279,10.205404744899985,0.11600000000000099,0
280,0.0,0.120000000000001,1
281,0.0,0.124000000000001,1
282,0.006609379827951613,0.128000000000001,1
283,0.42685226746481797,0.132000000000001,1
284,0.0,0.136000000000001,1
285,0.0,0.140000000000001,0
286,0.0,0.14400000000000102,0
287,19.598044801805024,0.14800000000000102,0
288,0.0,0.15200000000000102,0
289,3.89630944005745,0.15600000000000103,1
290,0.0,0.16000000000000103,1
291,0.0,0.16400000000000103,1
292,0.5413422810151601,0.16800000000000104,1
293,0.16464182460467583,0.17200000000000104,1
294,0.0,0.17600000000000104,1
295,0.0,0.18000000000000105,1
296,0.0,0.18400000000000105,1
297,0.0,0.18800000000000106,0
298,11.506445900289794,0.19200000000000106,1
299,0.0,0.19600000000000106,0
300,0.3326225899967189,0.20000000000000107,1
301,3.8493029310744644,0.20400000000000107,1
302,15.948978166605226,0.20800000000000107,0
303,9.270596006790504,0.21200000000000108,0
304,0.0,0.21600000000000108,1
305,0.8481995090693463,0.22000000000000108,1
306,8.921081288766615,0.2240000000000011,0
307,1.1934076731299235,0.2280000000000011,1
308,3.422403195026874,0.2320000000000011,1
309,0.0,0.2360000000000011,1
310,0.0,0.2400000000000011,0
311,0.5206394150426895,0.2440000000000011,0
312,2.5514634547289963,0.2480000000000011,1
313,0.0,0.2520000000000011,1
314,0.0,0.2560000000000011,1
315,2.0707436384153493,0.2600000000000011,1
316,67.86498094167085,0.2640000000000011,0
317,21.169224124553875,0.2680000000000011,0
318,0.0,0.27200000000000113,1
319,20.720019006824153,0.27600000000000113,0
320,0.0,0.28000000000000114,1
321,0.0,0.28400000000000114,0
322,0.0,0.28800000000000114,1
323,1.1243230881492416,0.29200000000000115,1
324,0.34127246929520594,0.29600000000000115,0
325,0.0,0.30000000000000115,0
326,4.25063989267609,0.30400000000000116,1
327,8.93726026714996,0.30800000000000116,0
328,3.9525895875467647,0.31200000000000117,0
329,0.0,0.31600000000000117,1
330,0.0,0.3200000000000012,1
331,0.0,0.3240000000000012,0
332,3.064332343541963,0.3280000000000012,0
333,3.3674389608459725,0.3320000000000012,0
334,28.172446563492098,0.3360000000000012,0
335,31.27710286542897,0.3400000000000012,0
336,18.911927307576576,0.3440000000000012,0
337,8.605798960124089,0.3480000000000012,0
338,0.0,0.3520000000000012,0
339,1.7600468417009956,0.3560000000000012,1
340,0.0,0.3600000000000012,0
341,0.0,0.3640000000000012,0
342,0.0,0.3680000000000012,1
343,0.0,0.3720000000000012,0
344,21.134863754718527,0.3760000000000012,0
345,9.958058967578227,0.3800000000000012,0
346,0.9755268168033214,0.38400000000000123,0
347,0.0,0.38800000000000123,0
348,0.0,0.39200000000000124,1
349,26.211850227779205,0.39600000000000124,0
350,15.870671581456978,0.40000000000000124,0
351,10.727888466450425,0.40400000000000125,0
352,6.679807073551826,0.40800000000000125,0
353,0.0,0.41200000000000125,1
354,0.0,0.41600000000000126,0
355,0.0,0.42000000000000126,0
356,0.0,0.42400000000000126,1
357,0.5400018392847605,0.42800000000000127,1
358,4.840242141088793,0.43200000000000127,1
359,4.010040153138396,0.4360000000000013,1
360,1.582130441046284,0.4400000000000013,1
361,0.0,0.4440000000000013,1
362,5.715999174305887,0.4480000000000013,1
363,1.0950018001285617,0.4520000000000013,1
364,0.0,0.4560000000000013,1
365,9.921346094357538,0.4600000000000013,0
366,13.217166689030718,0.4640000000000013,1
367,1.390002027905268,0.4680000000000013,1
368,2.9930637453738,0.4720000000000013,1
369,2.179528692513524,0.4760000000000013,1
370,0.0,0.4800000000000013,0
371,0.0,0.4840000000000013,0
372,20.10417286589086,0.4880000000000013,0
373,0.0,0.4920000000000013,1
374,23.965283971006517,0.49600000000000133,0
375,11.944472635453378,0.5000000000000013,0
376,16.07461227366819,0.5040000000000013,0
377,26.58110544409292,0.5080000000000013,0
378,9.17136337540288,0.5120000000000013,0
379,0.0,0.5160000000000013,1
380,1.656939673846662,0.5200000000000014,1
381,0.0,0.5240000000000014,1
382,0.0,0.5280000000000014,1
383,0.0,0.5320000000000014,0
384,21.711691071874505,0.5360000000000014,0
385,1.6023555761283286,0.5400000000000014,1
386,24.64467792055947,0.5440000000000014,0
387,0.046907487157099505,0.5480000000000014,1
388,8.132763355490477,0.5520000000000014,1
389,24.41504445246599,0.5560000000000014,0
390,7.488359739636746,0.5600000000000014,0
391,4.976176127596612,0.5640000000000014,1
392,0.19955660176292725,0.5680000000000014,1
393,3.091283909924921,0.5720000000000014,1
394,46.33638487961268,0.5760000000000014,0
395,13.951225038096252,0.5800000000000014,0
396,0.0,0.5840000000000014,1
397,35.41032554035917,0.5880000000000014,0
398,13.449053850132282,0.5920000000000014,0
399,3.555690286070971,0.5960000000000014,1
400,0.0,0.6000000000000014,0
401,0.0,0.6040000000000014,1
402,0.0,0.6080000000000014,1
403,3.7158730978433945,0.6120000000000014,1
404,0.0,0.6160000000000014,1
405,3.799553643458734,0.6200000000000014,1
406,16.755638589140936,0.6240000000000014,1
407,15.053799865645523,0.6280000000000014,1
408,49.69334620718726,0.6320000000000014,0
409,0.0,0.6360000000000015,1
410,27.36769859507872,0.6400000000000015,0
411,0.0,0.6440000000000015,1
412,4.374252771887487,0.6480000000000015,0
413,0.0,0.6520000000000015,1
414,0.0,0.6560000000000015,1
415,16.96257509834505,0.6600000000000015,0
416,15.903370102281695,0.6640000000000015,0
417,0.0,0.6680000000000015,1
418,2.635229764117241,0.6720000000000015,1
419,8.533504332977003,0.6760000000000015,1
420,15.313005360023816,0.6800000000000015,0
421,0.0,0.6840000000000015,0
422,5.694571060351228,0.6880000000000015,0
423,13.062726579037763,0.6920000000000015,0
424,0.0,0.6960000000000015,1
425,47.555648459837684,0.7000000000000015,0
426,0.0,0.7040000000000015,0
427,21.295387552582685,0.7080000000000015,0
428,49.108115667376474,0.7120000000000015,0
429,6.948551258703969,0.7160000000000015,1
430,0.0,0.7200000000000015,1
431,0.0,0.7240000000000015,1
432,0.0,0.7280000000000015,1
433,0.3998099311223276,0.7320000000000015,1
434,0.0,0.7360000000000015,1
435,0.0,0.7400000000000015,1
436,5.104462449905175,0.7440000000000015,0
437,0.0,0.7480000000000016,1
438,0.0,0.7520000000000016,0
439,25.932344312402968,0.7560000000000016,0
440,0.0,0.7600000000000016,0
441,20.16156814924246,0.7640000000000016,0
442,0.639219666076878,0.7680000000000016,1
443,0.0,0.7720000000000016,1
444,8.788949557799537,0.7760000000000016,0
445,2.667150680877485,0.7800000000000016,0
446,9.435848084193502,0.7840000000000016,0
447,0.0,0.7880000000000016,1
448,11.957646232762734,0.7920000000000016,0
449,0.0,0.7960000000000016,1
450,4.0960926846482115,0.8000000000000016,0
451,0.0,0.8040000000000016,1
452,4.609065571102833,0.8080000000000016,0
453,0.0,0.8120000000000016,1
454,0.0,0.8160000000000016,0
455,0.0,0.8200000000000016,0
456,13.889513368829155,0.8240000000000016,1
457,0.0,0.8280000000000016,0
458,3.45952406244851,0.8320000000000016,1
459,9.658606390766607,0.8360000000000016,0
460,0.0,0.8400000000000016,0
461,4.366077182046096,0.8440000000000016,1
462,0.0,0.8480000000000016,0
463,0.0,0.8520000000000016,1
464,31.271687929219308,0.8560000000000016,0
465,1.1544445284729357,0.8600000000000017,0
466,10.464215278580744,0.8640000000000017,0
467,0.0,0.8680000000000017,1
468,0.0,0.8720000000000017,1
469,54.87589723296315,0.8760000000000017,0
470,18.345123447215375,0.8800000000000017,1
471,0.0,0.8840000000000017,1
472,0.0,0.8880000000000017,1
473,6.685166653873707,0.8920000000000017,0
474,11.237716521665256,0.8960000000000017,0
475,21.351328398919705,0.9000000000000017,1
476,9.151836385839632,0.9040000000000017,1
477,0.0,0.9080000000000017,1
478,7.727601009739071,0.9120000000000017,0
479,0.38235612675743835,0.9160000000000017,1
480,13.779073393115809,0.9200000000000017,0
481,0.0,0.9240000000000017,0
482,2.1687019625434076,0.9280000000000017,0
483,9.846546919165599,0.9320000000000017,1
484,0.0,0.9360000000000017,0
485,0.0,0.9400000000000017,1
486,17.368828494491556,0.9440000000000017,0
487,16.17471446491122,0.9480000000000017,0
488,12.936333013018624,0.9520000000000017,0
489,0.0,0.9560000000000017,1
490,0.0,0.9600000000000017,0
491,0.0,0.9640000000000017,1
492,3.320698803659647,0.9680000000000017,1
493,0.0,0.9720000000000018,1
494,2.977812605646412,0.9760000000000018,1
495,0.0,0.9800000000000018,1
496,11.485077573359296,0.9840000000000018,0
497,81.8723015566422,0.9880000000000018,0
498,5.9243089606511266,0.9920000000000018,1
499,2.4904056814444826,0.9960000000000018,1
