,y,cov1,cov2
134,0.9214258448499053,-0.4639999999999995,0
135,0.7042314885504467,-0.4599999999999995,1
136,0.0,-0.4559999999999995,1
137,0.0,-0.4519999999999995,0
138,0.0,-0.4479999999999995,0
139,0.0,-0.4439999999999995,0
140,0.0,-0.4399999999999995,0
141,0.0,-0.4359999999999995,0
142,0.0,-0.4319999999999995,1
143,3.410183796804678,-0.4279999999999995,1
144,1.0558718708105495,-0.4239999999999995,1
145,0.0,-0.4199999999999995,1
146,1.0344877586179075,-0.4159999999999995,1
147,1.8697006937781024,-0.4119999999999995,1
148,0.0,-0.4079999999999995,1
149,0.0,-0.40399999999999947,1
150,7.616363276527944,-0.39999999999999947,0
151,0.0,-0.39599999999999946,0
152,0.0,-0.39199999999999946,0
153,9.931965518940364,-0.38799999999999946,0
154,17.661357122878112,-0.38399999999999945,0
155,0.0,-0.37999999999999945,1
156,0.34127269243446484,-0.37599999999999945,1
157,0.0,-0.37199999999999944,1
158,0.0,-0.36799999999999944,0
159,0.0,-0.36399999999999944,1
160,0.0,-0.35999999999999943,0
161,0.0,-0.35599999999999943,0
162,2.414774521936343,-0.3519999999999994,1
163,0.0,-0.3479999999999994,0
164,2.236711655585712,-0.3439999999999994,1
165,0.0,-0.3399999999999994,1
166,0.0,-0.3359999999999994,0
167,0.0,-0.3319999999999994,1
168,0.0,-0.3279999999999994,1
169,0.0,-0.3239999999999994,1
170,3.1630106075960316,-0.3199999999999994,0
171,0.0,-0.3159999999999994,1
172,10.28038610002893,-0.3119999999999994,0
173,0.0,-0.3079999999999994,1
174,19.171016021486988,-0.3039999999999994,0
175,15.329062602268959,-0.2999999999999994,0
176,0.3733182680303763,-0.2959999999999994,1
177,11.582363893740157,-0.29199999999999937,0
178,0.0,-0.28799999999999937,1
179,0.0,-0.28399999999999936,1
180,9.739521157172412,-0.27999999999999936,0
181,0.0,-0.27599999999999936,1
182,0.0,-0.27199999999999935,0
183,10.985785887261084,-0.26799999999999935,0
184,14.714072394257757,-0.26399999999999935,0
185,0.0,-0.25999999999999934,1
186,0.0,-0.25599999999999934,0
187,0.0,-0.25199999999999934,1
188,3.472656065191821,-0.24799999999999933,1
189,18.128877147650986,-0.24399999999999933,0
190,0.0,-0.23999999999999932,0
191,0.0,-0.23599999999999932,1
192,0.0,-0.23199999999999932,1
193,0.0,-0.22799999999999931,0
194,19.142688886385724,-0.2239999999999993,0
195,0.0,-0.2199999999999993,1
196,0.09661388138161259,-0.2159999999999993,0
197,3.4639942401254475,-0.2119999999999993,0
198,0.0,-0.2079999999999993,1
199,0.0,-0.2039999999999993,1
200,0.20394851288538918,-0.1999999999999993,1
201,0.0,-0.19599999999999929,0
202,0.0,-0.19199999999999928,1
203,0.0,-0.18799999999999928,1
204,0.0,-0.18399999999999928,1
205,2.969533518748376,-0.17999999999999927,0
206,13.161803159981506,-0.17599999999999927,0
207,0.0,-0.17199999999999926,0
208,0.0,-0.16799999999999926,0
209,0.0,-0.16399999999999926,1
210,3.3197712628994958,-0.15999999999999925,0
211,0.0,-0.15599999999999925,1
212,3.627214092325158,-0.15199999999999925,0
213,0.0,-0.14799999999999924,1
214,0.0,-0.14399999999999924,1
215,9.738892643882206,-0.13999999999999924,0
216,10.419812216878706,-0.13599999999999923,0
217,1.477056883180065,-0.13199999999999923,1
218,7.607166292798254,-0.12799999999999923,0
219,19.012963714795646,-0.12399999999999922,0
220,0.0,-0.11999999999999922,0
221,15.563969188540907,-0.11599999999999921,1
222,0.0,-0.11199999999999921,1
223,0.0,-0.10799999999999921,0
224,0.0,-0.1039999999999992,1
225,0.0,-0.0999999999999992,0
226,0.0,-0.0959999999999992,1
227,22.021915180587712,-0.0919999999999992,1
228,1.6683242814252766,-0.08799999999999919,0
229,8.92846336300021,-0.08399999999999919,0
230,0.0,-0.07999999999999918,1
231,8.132644114294918,-0.07599999999999918,0
232,7.184051641812438,-0.07199999999999918,1
233,0.0,-0.06799999999999917,1
234,0.0,-0.06399999999999917,1
235,0.0,-0.059999999999999165,1
236,3.595456343270255,-0.05599999999999916,0
237,0.0,-0.05199999999999916,1
238,4.814465479714531,-0.047999999999999154,0
239,0.0,-0.04399999999999915,1
240,0.1331136738803668,-0.03999999999999915,0
241,4.612115924652797,-0.035999999999999144,0
242,20.693075994345953,-0.03199999999999914,1
243,0.0,-0.027999999999999137,0
244,0.0,-0.023999999999999133,0
245,1.8793735785517216,-0.01999999999999913,1
246,0.0,-0.015999999999999126,1
247,0.6319946785772139,-0.011999999999999122,1
248,9.933141051092214,-0.007999999999999119,0
249,0.0,-0.003999999999999115,1
250,0.0,8.881784197001252e-16,1
251,1.0497472851829173,0.004000000000000892,1
252,0.0,0.008000000000000895,0
253,2.932901091889518,0.012000000000000899,1
254,40.25325192653132,0.016000000000000902,0
255,6.52138081346514,0.020000000000000906,1
256,0.0,0.02400000000000091,1
257,17.156190617203766,0.028000000000000913,0
258,13.455050597277342,0.03200000000000092,0
259,0.0,0.03600000000000092,1
260,0.3837384891408725,0.040000000000000924,0
261,0.0,0.04400000000000093,0
262,3.8060274498239326,0.04800000000000093,1
263,0.5411967517002292,0.052000000000000934,1
264,10.348433128847473,0.05600000000000094,0
265,0.0,0.06000000000000094,0
266,13.905068750455134,0.06400000000000095,0
267,30.63683393044459,0.06800000000000095,0
268,0.0,0.07200000000000095,1
269,16.787475354061296,0.07600000000000096,0
270,0.0,0.08000000000000096,1
271,2.7780223668994743,0.08400000000000096,0
272,0.42356717868165966,0.08800000000000097,1
273,0.0,0.09200000000000097,0
274,8.68418134340731,0.09600000000000097,1
275,8.326374276140715,0.10000000000000098,0
276,5.470528350377553,0.10400000000000098,1
277,0.0,0.10800000000000098,1
278,8.225350869215294,0.11200000000000099,1
279,0.0,0.11600000000000099,0
280,0.0,0.120000000000001,0
281,0.0,0.124000000000001,1
282,0.0,0.128000000000001,1
283,6.053925862714063,0.132000000000001,0
284,0.0,0.136000000000001,1
285,3.534408839468521,0.140000000000001,1
286,14.020510775027155,0.14400000000000102,0
287,0.0,0.14800000000000102,1
288,0.0,0.15200000000000102,1
289,29.51799876602632,0.15600000000000103,0
290,3.1087536069441746,0.16000000000000103,0
291,13.903216593849743,0.16400000000000103,0
292,0.2607991671934517,0.16800000000000104,1
293,0.0,0.17200000000000104,0
294,55.2920839285374,0.17600000000000104,0
295,7.126236824023036,0.18000000000000105,1
296,0.0,0.18400000000000105,0
297,0.0,0.18800000000000106,0
298,7.397060964580684,0.19200000000000106,0
299,0.0,0.19600000000000106,1
300,15.308061623579942,0.20000000000000107,0
301,0.0,0.20400000000000107,0
302,0.0,0.20800000000000107,1
303,0.0,0.21200000000000108,1
304,14.727827825955211,0.21600000000000108,0
305,0.0,0.22000000000000108,1
306,9.261216523840337,0.2240000000000011,0
307,0.0,0.2280000000000011,1
308,0.0,0.2320000000000011,0
309,0.0,0.2360000000000011,1
310,3.2129640976004104,0.2400000000000011,0
311,11.012799574572506,0.2440000000000011,0
312,2.020129483409743,0.2480000000000011,0
313,1.6454056158968968,0.2520000000000011,1
314,18.150480616986783,0.2560000000000011,0
315,0.8527482253610261,0.2600000000000011,1
316,15.793926558299342,0.2640000000000011,0
317,0.0,0.2680000000000011,0
318,0.0,0.27200000000000113,1
319,4.950994588061935,0.27600000000000113,0
320,3.2246027507464046,0.28000000000000114,1
321,0.0,0.28400000000000114,1
322,0.0,0.28800000000000114,0
323,0.0,0.29200000000000115,1
324,21.82763269415572,0.29600000000000115,1
325,0.0,0.30000000000000115,0
326,0.0,0.30400000000000116,0
327,0.0,0.30800000000000116,0
328,0.0,0.31200000000000117,0
329,0.0,0.31600000000000117,1
330,8.923023786354285,0.3200000000000012,0
331,0.0,0.3240000000000012,1
332,0.0,0.3280000000000012,0
333,22.401936653280156,0.3320000000000012,0
334,0.0,0.3360000000000012,1
335,41.01848728418461,0.3400000000000012,0
336,31.202598717982436,0.3440000000000012,0
337,0.0,0.3480000000000012,1
338,0.0,0.3520000000000012,1
339,6.50629317989594,0.3560000000000012,0
340,0.0,0.3600000000000012,0
341,1.1457200676611348,0.3640000000000012,0
342,1.144368399802618,0.3680000000000012,0
343,0.0,0.3720000000000012,1
344,0.0,0.3760000000000012,0
345,0.0,0.3800000000000012,0
346,0.0,0.38400000000000123,1
347,0.0,0.38800000000000123,1
348,8.249781161906212,0.39200000000000124,1
349,5.734356363039916,0.39600000000000124,1
350,7.627320513136152,0.40000000000000124,0
351,1.1151484763661403,0.40400000000000125,1
352,0.0,0.40800000000000125,1
353,19.43378983767309,0.41200000000000125,0
354,1.311614556308859,0.41600000000000126,0
355,0.18693302917905613,0.42000000000000126,1
356,0.0,0.42400000000000126,1
357,1.0543910180880496,0.42800000000000127,0
358,16.845093105159638,0.43200000000000127,0
359,0.0,0.4360000000000013,1
360,14.11788013477752,0.4400000000000013,0
361,0.0,0.4440000000000013,0
362,0.0,0.4480000000000013,1
363,37.59521626678172,0.4520000000000013,0
364,2.5116779559522686,0.4560000000000013,1
365,0.0,0.4600000000000013,1
366,11.115811006696354,0.4640000000000013,1
367,0.0,0.4680000000000013,1
368,0.0,0.4720000000000013,0
369,0.0,0.4760000000000013,1
370,0.0,0.4800000000000013,0
371,7.905869697006953,0.4840000000000013,1
372,1.5899750119493439,0.4880000000000013,1
373,3.2208460337183378,0.4920000000000013,0
374,12.453644348000012,0.49600000000000133,0
375,6.1563922479409765,0.5000000000000013,0
376,0.0,0.5040000000000013,0
377,0.0,0.5080000000000013,1
378,0.0,0.5120000000000013,0
379,0.0,0.5160000000000013,0
380,0.0,0.5200000000000014,1
381,17.473266421723697,0.5240000000000014,0
382,39.903603126446555,0.5280000000000014,0
383,0.0,0.5320000000000014,1
384,0.0,0.5360000000000014,0
385,5.067648683827754,0.5400000000000014,1
386,0.0,0.5440000000000014,1
387,0.3202562196548844,0.5480000000000014,0
388,0.0,0.5520000000000014,0
389,11.872496045118723,0.5560000000000014,0
390,6.12670855189398,0.5600000000000014,0
391,0.0,0.5640000000000014,1
392,0.0,0.5680000000000014,1
393,1.651827321038791,0.5720000000000014,1
394,14.260909913277935,0.5760000000000014,0
395,0.0,0.5800000000000014,1
396,0.0,0.5840000000000014,1
397,0.0,0.5880000000000014,0
398,5.89979469145489,0.5920000000000014,0
399,8.840452599960738,0.5960000000000014,1
400,13.372682853714032,0.6000000000000014,0
401,6.062040408419544,0.6040000000000014,0
402,14.401612193307095,0.6080000000000014,0
403,2.696767905405719,0.6120000000000014,1
404,3.8547874934615955,0.6160000000000014,0
405,0.0,0.6200000000000014,1
406,4.304151708949663,0.6240000000000014,0
407,1.9235670199139412,0.6280000000000014,0
408,10.104573147473882,0.6320000000000014,0
409,0.0,0.6360000000000015,1
410,17.05855517165367,0.6400000000000015,1
411,9.749012742991559,0.6440000000000015,0
412,1.166713653373075,0.6480000000000015,1
413,0.0,0.6520000000000015,1
414,0.0,0.6560000000000015,1
415,0.0,0.6600000000000015,1
416,0.0,0.6640000000000015,0
417,12.02481615606869,0.6680000000000015,0
418,7.652582097174058,0.6720000000000015,0
419,3.1903093287788837,0.6760000000000015,1
420,0.0,0.6800000000000015,0
421,0.0,0.6840000000000015,1
422,13.226191982306693,0.6880000000000015,1
423,21.89289261792826,0.6920000000000015,1
424,11.64343942966346,0.6960000000000015,1
425,2.216864938930706,0.7000000000000015,1
426,0.0,0.7040000000000015,0
427,23.093873164362414,0.7080000000000015,0
428,0.0,0.7120000000000015,1
429,8.544103070384667,0.7160000000000015,1
430,0.8780601882697466,0.7200000000000015,0
431,0.0,0.7240000000000015,1
432,32.6154573195632,0.7280000000000015,0
433,0.0,0.7320000000000015,1
434,4.215611925251373,0.7360000000000015,1
435,0.0,0.7400000000000015,0
436,0.0,0.7440000000000015,1
437,0.0,0.7480000000000016,1
438,0.0,0.7520000000000016,0
439,5.3369927663334,0.7560000000000016,1
440,21.817032001833653,0.7600000000000016,0
441,33.231594144448884,0.7640000000000016,0
442,20.91817003614882,0.7680000000000016,0
443,0.0,0.7720000000000016,1
444,0.0,0.7760000000000016,0
445,0.0,0.7800000000000016,1
446,15.138076997466523,0.7840000000000016,1
447,1.1606873710331564,0.7880000000000016,0
448,0.0,0.7920000000000016,1
449,0.08860364614913227,0.7960000000000016,0
450,8.839537520370703,0.8000000000000016,0
451,0.7033333953394092,0.8040000000000016,0
452,0.0,0.8080000000000016,1
453,25.581275939365618,0.8120000000000016,0
454,0.0,0.8160000000000016,0
455,10.139947352948576,0.8200000000000016,0
456,0.0,0.8240000000000016,1
457,0.0,0.8280000000000016,0
458,29.262431215230603,0.8320000000000016,0
459,48.35013523000816,0.8360000000000016,0
460,0.0,0.8400000000000016,1
461,36.141007304447285,0.8440000000000016,0
462,0.9478474168773282,0.8480000000000016,0
463,0.0758062187576999,0.8520000000000016,0
464,8.209575884774532,0.8560000000000016,1
465,0.0,0.8600000000000017,0
466,2.1061958602426945,0.8640000000000017,0
467,45.35356715438859,0.8680000000000017,0
468,0.0,0.8720000000000017,0
469,0.0,0.8760000000000017,0
470,24.96062839716726,0.8800000000000017,0
471,17.13135868690343,0.8840000000000017,1
472,0.0,0.8880000000000017,1
473,0.0,0.8920000000000017,1
474,0.0,0.8960000000000017,0
475,0.0,0.9000000000000017,1
476,2.6929729411191587,0.9040000000000017,0
477,0.0,0.9080000000000017,1
478,0.0,0.9120000000000017,0
479,1.9872249526208543,0.9160000000000017,0
480,0.0,0.9200000000000017,1
481,6.800410942657914,0.9240000000000017,1
482,10.746013011266603,0.9280000000000017,0
483,18.240313568694535,0.9320000000000017,0
484,58.055634143828925,0.9360000000000017,0
485,8.549282177468672,0.9400000000000017,1
486,10.180618520613006,0.9440000000000017,1
487,0.0,0.9480000000000017,0
488,0.0,0.9520000000000017,0
489,32.40682009189935,0.9560000000000017,0
490,0.0,0.9600000000000017,1
491,4.216654672679046,0.9640000000000017,0
492,0.0,0.9680000000000017,1
493,7.8129261223829625,0.9720000000000018,0
494,49.09862185204479,0.9760000000000018,0
495,9.237008643890995,0.9800000000000018,1
496,19.036200881801133,0.9840000000000018,0
497,7.239169228214408,0.9880000000000018,0
498,1.0035885575545267,0.9920000000000018,0
499,0.0,0.9960000000000018,1
